user_id,like,quantity,concert_id
4898,1,4,155
4261,1,1,155
7854,1,1,155
19933,0,4,155
4019,1,1,155
5791,1,2,155
16202,0,1,155
1135,0,6,155
18512,0,2,155
7845,1,1,155
8570,0,5,155
7018,1,5,155
7696,0,5,155
13907,1,5,155
11471,1,1,155
19966,0,3,155
11492,1,1,155
10590,0,1,155
18920,1,3,155
11746,0,1,155
13513,1,3,155
16778,1,1,155
19302,0,3,155
1544,0,1,155
7059,0,1,155
18518,0,2,155
6018,1,1,155
16581,0,4,155
11079,1,5,155
4079,1,1,155
14748,1,4,155
3719,0,1,155
18565,1,1,155
5936,0,1,155
13710,1,2,155
9136,1,5,155
11018,0,3,155
15045,0,1,155
3521,0,1,155
17107,1,1,155
12234,0,1,155
15945,0,2,155
9780,1,1,155
1060,1,5,155
19107,1,1,155
1981,1,3,155
19053,0,1,155
12671,1,5,155
17821,0,1,155
3142,0,6,155
12291,0,5,155
14817,0,1,155
9723,1,1,155
10127,0,5,155
14890,1,5,155
6412,0,1,155
19749,0,3,155
18755,1,1,155
411,1,1,155
19253,0,1,155
12793,1,4,155
3687,1,1,155
16473,0,5,155
5823,1,5,155
11107,0,5,155
948,0,1,155
10405,1,2,155
9691,0,4,155
11097,1,2,155
19271,1,1,155
2349,1,5,155
19944,0,3,155
185,0,1,155
7966,0,5,155
18514,0,6,155
3067,1,4,156
17549,1,1,156
12619,1,5,156
8120,0,2,156
11204,0,1,156
9470,0,2,156
11993,1,3,156
9534,1,2,156
8767,1,2,156
4218,1,5,156
2666,1,1,156
9334,1,2,156
1658,0,1,156
2267,0,4,156
9347,0,5,156
7638,1,2,156
11685,0,1,156
5477,1,1,156
13141,0,1,156
4538,0,3,156
1616,0,5,156
19855,1,1,156
19176,0,4,156
4364,0,4,156
9088,0,1,156
17350,0,1,156
16093,1,1,156
8819,1,1,156
5243,0,1,156
18501,1,1,156
14079,0,1,156
17184,0,1,156
5509,1,1,156
11459,1,4,156
9472,1,1,156
1275,0,4,156
8170,1,4,156
11365,1,1,156
9912,0,1,156
19361,0,1,156
19738,0,1,156
3844,0,2,156
11785,1,6,156
15860,0,2,156
9753,1,5,156
4010,0,1,156
16599,0,1,156
11580,0,2,156
12028,0,2,156
1055,1,1,156
6620,1,2,156
17843,1,1,156
17876,1,1,156
13765,0,1,156
8029,1,1,156
7001,1,1,156
14653,1,1,156
1620,0,2,156
9465,0,2,156
227,1,1,156
12066,1,1,156
11915,1,1,156
8299,1,5,156
18573,0,1,156
10944,0,2,156
18010,0,1,156
19623,1,1,156
1258,1,1,156
11579,1,1,156
13106,1,1,156
1633,0,1,156
19926,0,1,156
9001,1,3,156
14346,1,1,156
3609,1,1,156
789,1,2,156
10256,0,1,156
17259,1,1,156
203,0,1,156
9256,1,3,156
2944,1,5,156
5798,0,1,156
9361,0,1,156
2947,1,1,156
9038,1,2,156
6808,0,2,156
4871,1,4,156
8302,1,3,156
3839,1,1,156
15010,0,5,156
15494,1,2,156
8611,1,2,156
10736,0,1,156
12841,0,3,156
11852,0,2,156
17901,0,1,156
2287,0,1,156
1384,0,1,156
4092,1,1,156
8030,0,5,156
1413,0,2,156
18641,0,1,156
18140,0,6,156
9061,0,1,156
896,1,1,156
11937,1,4,156
4632,1,1,156
12034,1,4,156
510,1,4,156
5118,0,2,156
5017,1,4,156
11105,0,2,156
13195,1,1,156
17405,1,2,156
16323,0,5,156
19185,0,2,156
19866,1,4,156
16629,0,1,156
1083,0,1,156
16723,1,4,156
17581,0,3,156
11264,1,4,156
15095,1,5,156
1087,0,2,156
18033,1,2,156
17382,0,1,156
3582,0,1,156
12474,1,1,156
15262,0,2,156
19505,0,1,156
6510,1,3,156
12890,1,5,156
11621,0,1,156
2255,1,6,156
8136,0,1,156
4457,1,5,156
3000,1,2,156
1210,0,3,156
15501,1,4,156
11830,1,3,156
11177,0,1,156
3749,1,1,156
13869,1,4,156
537,1,2,156
1077,1,5,156
3702,0,1,156
2764,1,3,156
9826,1,1,156
187,1,1,156
17749,1,3,156
9006,0,3,156
17948,0,1,156
14982,0,4,156
8797,1,5,156
7943,0,1,156
11149,1,2,156
18404,0,2,156
12333,1,3,156
2899,1,5,156
17477,0,2,156
11860,1,1,156
7048,1,5,156
5244,1,2,156
16698,1,3,156
2981,0,1,156
5970,1,1,156
17518,0,1,156
12782,1,1,156
16288,0,1,156
17858,0,4,156
17741,1,1,156
18183,0,1,156
1239,1,6,156
5278,1,2,156
3643,0,1,156
2355,1,5,156
6979,0,5,156
18314,0,1,156
3237,0,3,156
672,0,4,156
13079,1,1,157
19169,1,2,157
17032,1,1,157
11112,0,1,157
19406,1,1,157
13836,1,4,157
11548,1,2,157
13090,0,5,157
11586,0,5,157
2321,0,1,157
17685,1,1,157
13962,0,1,157
16067,0,2,157
12985,0,1,157
1208,1,2,157
9853,0,2,157
6479,1,1,157
1139,0,1,157
11932,1,1,157
19056,0,3,157
18185,0,1,157
10588,1,4,157
2405,1,6,157
10662,0,4,157
274,1,2,157
13754,1,1,157
9313,0,2,157
6474,0,1,157
11529,0,1,157
8308,1,1,157
10843,1,3,157
16179,0,3,157
15369,0,2,157
5691,0,1,157
11068,0,1,157
6351,1,5,157
2958,0,1,157
16466,0,1,157
6001,0,1,157
3518,1,1,157
5328,1,2,157
1557,1,1,157
12168,0,6,157
3867,1,1,157
2669,0,4,157
18073,0,1,157
17231,0,1,157
4708,0,2,157
9266,0,1,157
17773,1,4,157
4946,1,1,157
7851,1,2,157
10984,0,1,157
18253,1,1,157
10910,0,3,157
13493,1,5,157
15366,1,2,157
451,1,3,157
8577,0,4,157
10668,0,5,157
9049,0,5,157
12931,0,1,157
4512,1,1,157
17,1,1,157
13577,1,2,157
10922,0,1,157
10063,1,5,157
18899,0,1,157
2367,0,5,157
15536,0,2,157
2951,1,2,157
11436,1,3,157
891,1,1,157
14087,1,1,157
18924,0,1,157
9567,1,1,157
8645,1,4,157
427,0,1,157
11386,0,1,157
5796,0,2,157
16417,0,4,157
9624,1,5,157
12393,1,2,157
17642,0,5,157
2278,0,2,157
19245,0,2,157
17121,0,1,157
6940,0,5,157
5663,0,4,157
1302,0,1,157
6939,0,1,157
4150,1,1,157
16260,1,1,157
8568,0,1,157
3974,1,1,157
13126,1,2,157
3691,0,3,157
14659,0,1,157
15543,1,1,157
5766,1,3,157
15313,1,1,157
9942,0,2,157
1960,1,5,157
9840,1,3,157
2924,1,2,157
19759,1,2,157
12005,0,6,157
4160,1,2,157
8624,0,1,157
6784,0,1,157
4344,0,2,157
19132,1,1,157
19145,1,1,157
7084,1,1,157
10178,0,1,157
18470,1,1,157
13289,1,1,157
11024,1,1,157
2083,0,1,157
18898,1,2,157
17991,0,1,157
2909,1,1,157
14977,1,1,157
528,1,2,157
14395,0,1,157
15991,1,1,157
6589,0,3,157
1423,1,1,157
9108,1,1,157
8771,0,2,157
5577,1,1,157
401,1,1,157
11319,1,1,157
12196,1,1,157
12012,0,1,157
14631,0,3,157
2663,1,1,157
9021,1,5,157
9833,0,1,157
2304,0,1,157
5741,0,4,157
393,1,5,157
1994,0,4,157
4129,0,4,157
1248,1,4,157
15712,0,5,157
7128,1,1,157
14611,0,5,157
4457,0,1,157
16495,0,1,157
2415,1,5,157
1079,1,5,157
2691,0,1,157
11554,1,1,157
6865,1,1,157
13313,0,1,157
612,1,4,157
9471,0,1,157
5866,1,6,157
16790,0,5,157
1121,0,2,157
15347,0,6,157
3587,0,3,157
6239,1,4,157
12443,1,1,157
9438,0,5,157
9502,0,1,157
3751,1,1,157
273,1,2,157
2234,1,3,157
4579,0,3,157
18388,0,1,157
17990,0,5,157
19818,1,3,157
19075,1,1,157
1462,0,5,157
5581,1,1,157
9645,0,1,157
9651,1,4,157
15734,0,1,157
10875,0,2,157
9889,0,2,157
13211,0,1,157
3627,1,1,157
12487,0,1,157
13087,1,5,157
13125,0,1,157
15177,0,5,157
13311,1,1,157
7258,0,1,157
2777,0,5,157
10019,1,6,157
14400,0,1,157
10695,0,1,157
16293,1,1,157
15844,1,1,157
17352,0,5,157
3810,0,4,157
1590,1,4,157
9129,0,4,157
17450,0,1,157
3050,1,5,157
2772,1,4,157
16121,1,2,157
9138,0,1,157
18442,1,5,157
2742,0,1,157
17745,1,1,157
11496,0,1,157
18762,0,1,157
14987,0,1,157
11065,1,2,157
6644,1,1,157
310,1,4,157
9818,0,1,157
4124,0,5,157
17270,1,1,157
8648,1,3,157
11906,0,6,158
18975,0,5,158
9219,1,1,158
9168,1,4,158
14799,0,1,158
16216,1,1,158
514,0,4,158
2262,1,4,158
15286,0,1,158
15356,1,5,158
7317,0,3,158
9615,0,1,158
13650,1,2,158
12003,1,1,158
16430,0,1,158
18951,1,1,158
1198,0,1,158
2525,1,1,158
15811,1,2,158
16796,0,1,158
2257,1,1,158
19653,0,6,158
10004,0,2,158
14459,0,1,158
17499,0,1,158
12557,1,3,158
1944,0,1,158
7010,1,2,158
14682,0,1,158
314,1,6,158
17764,1,1,158
7521,1,1,158
12643,1,4,158
18790,1,1,158
4385,0,4,158
604,0,1,158
16381,0,2,158
8574,0,4,158
3924,0,1,158
16138,0,2,158
14949,1,1,158
5933,1,1,158
17638,0,1,158
7774,0,2,158
14006,1,5,158
13570,0,1,158
3378,0,5,158
8569,1,1,158
15854,0,1,158
12454,1,4,158
14207,1,1,158
13475,0,1,158
536,0,4,158
5928,0,4,158
4918,1,1,158
13521,0,1,158
14696,0,2,158
14142,1,1,158
8820,0,1,158
7364,1,4,158
19557,0,1,158
11169,1,1,158
12618,0,2,158
18937,0,1,158
11711,0,5,158
19100,0,1,158
5162,0,6,158
5170,0,2,158
18971,0,1,158
3278,0,1,158
7036,1,1,158
13114,0,4,158
15374,1,3,158
17646,1,3,158
5075,1,5,158
2870,1,4,158
3553,1,6,158
15846,1,1,158
16069,0,1,158
2893,1,1,158
19978,1,4,158
7544,1,1,158
14406,1,3,158
10775,1,1,158
8618,0,5,158
6017,1,3,158
11730,0,5,158
5016,0,1,158
17287,1,1,158
14670,1,1,158
3520,1,1,158
12272,0,1,158
4017,0,1,158
1949,1,2,158
8200,0,1,158
17779,0,1,158
3874,0,1,158
5388,0,3,158
950,0,2,158
13238,1,4,158
1294,0,2,158
797,0,1,158
1885,1,1,158
5637,1,1,158
441,1,1,158
1256,1,1,158
19871,0,2,158
1333,1,1,158
18135,1,2,158
8304,1,6,158
16959,1,1,158
1852,0,1,158
308,0,3,158
8309,0,1,158
16169,1,2,158
4724,0,3,158
7254,0,2,158
8705,1,3,158
5965,1,6,158
18691,0,3,158
12871,0,1,158
1,1,1,158
3723,1,1,158
12651,0,1,158
315,0,1,158
5868,0,1,158
3612,1,1,158
6375,0,6,158
19754,1,2,158
2961,1,4,158
9309,1,5,158
6873,0,1,158
10422,0,5,158
18452,0,1,158
8722,0,1,158
5671,1,4,158
14625,0,1,158
4132,1,2,158
5100,0,2,158
759,1,1,158
19925,0,4,158
9858,0,1,158
18972,1,4,158
8412,0,1,158
516,0,2,158
17705,0,1,158
16783,1,1,158
17081,0,4,158
14407,1,1,158
12079,0,2,158
19019,0,4,158
3608,0,2,158
9625,1,4,158
12849,0,3,158
16531,0,1,158
3656,0,3,158
4822,1,4,158
18962,0,2,158
17934,1,1,158
9794,1,2,158
18963,0,1,158
8683,0,1,158
15072,0,1,158
7002,1,5,158
1296,1,3,158
14508,0,6,158
17150,0,3,158
6448,1,1,158
12132,0,1,158
17414,0,3,158
2166,1,4,158
5459,1,1,158
8912,0,1,158
7893,0,1,158
10822,1,1,158
4554,1,1,158
8025,0,4,158
18817,0,1,158
7796,1,1,158
11591,1,1,158
4725,1,1,158
16217,1,4,158
2376,1,3,158
18795,1,1,158
10021,0,1,158
17325,0,2,158
18174,0,1,158
256,0,3,158
18275,0,1,158
1623,0,1,158
9410,0,1,158
222,1,2,158
2545,1,1,158
2534,0,1,158
12237,1,3,158
8023,0,1,158
7430,0,1,158
3636,1,1,158
2636,1,2,158
12001,1,4,158
17915,1,1,158
4683,0,1,158
829,1,6,158
2937,1,1,158
19080,1,2,158
3645,0,3,158
7561,0,2,158
5891,0,1,158
6335,0,2,158
18428,0,1,158
5875,1,1,158
5076,0,1,158
9620,0,1,158
15068,0,2,158
7474,0,1,158
13121,1,3,158
2348,0,1,158
5285,1,1,158
11268,0,5,158
15881,0,1,158
12549,0,2,158
13295,0,1,158
13715,1,1,158
5223,1,1,158
18993,0,5,158
274,0,2,158
286,0,4,158
16155,1,1,158
5345,0,2,158
10909,1,1,158
8823,1,1,158
12679,1,5,158
13259,0,1,158
10699,0,1,158
18379,1,4,158
10312,0,4,158
5472,1,3,158
15380,1,2,158
17422,0,1,158
2358,1,5,158
11589,1,2,158
17844,1,1,158
4783,1,4,158
9739,1,5,158
10294,0,1,158
16493,1,1,158
1127,1,1,158
1140,1,1,158
11154,0,1,158
2573,0,1,158
14875,0,5,158
5864,0,5,158
14993,0,1,158
18058,0,3,158
2301,0,2,158
777,0,2,158
14289,1,4,158
982,1,5,158
1515,1,5,158
4610,0,4,158
14323,1,2,158
5467,0,1,158
6362,0,2,158
18049,1,1,158
18622,1,3,158
3819,1,1,158
943,0,1,158
11196,1,1,158
10081,1,1,158
7285,0,1,158
10435,1,2,158
19650,0,1,158
13899,0,3,158
15709,1,5,158
15161,0,1,158
14333,0,1,158
5749,1,1,158
11494,1,5,158
18278,1,1,158
6426,1,3,158
1477,1,3,158
14293,1,1,158
941,1,1,158
415,1,1,158
1862,0,3,158
19827,0,1,158
14632,0,1,158
8669,0,6,158
4590,0,4,158
456,1,2,158
13583,0,1,158
6768,1,2,158
7362,0,4,158
9905,1,1,158
2396,1,1,158
7495,0,1,158
13907,1,1,158
8224,1,3,158
12252,0,6,158
6420,1,1,158
6468,1,1,158
1202,0,1,158
13950,0,6,158
12093,1,3,158
18101,1,2,158
2023,1,2,158
7056,1,1,158
14108,0,1,158
4180,1,1,158
13733,0,1,158
303,0,3,158
14559,1,2,158
6900,0,1,158
12880,1,1,158
833,0,1,158
11341,0,1,158
2604,0,1,158
16443,0,6,158
13772,0,1,158
2958,0,1,158
7318,0,3,158
17155,0,1,158
5659,0,6,158
19412,0,1,159
17150,1,2,159
4396,0,2,159
4354,1,1,159
19505,0,1,159
16917,1,1,159
14790,1,1,159
6288,0,1,159
17249,0,1,159
19887,1,1,159
7496,0,1,159
5751,1,2,159
9811,1,1,159
6995,0,1,159
19833,0,1,159
15866,0,1,159
12187,1,5,159
8846,0,2,159
6100,0,1,159
1287,1,3,159
18155,0,1,159
17803,1,3,159
3896,1,1,159
12993,0,3,159
7509,0,4,159
12767,1,4,159
12092,1,1,159
150,0,1,159
5599,0,2,159
5536,0,1,159
11538,1,4,159
19870,0,1,159
11680,0,1,159
243,1,1,159
10908,0,1,159
10183,1,1,159
977,0,1,159
9919,1,1,159
16053,1,4,159
12441,0,6,159
19465,1,1,159
17176,0,1,159
10516,0,6,159
10500,0,1,159
16363,1,5,159
8668,1,1,159
10960,0,6,159
4318,1,2,159
15622,0,1,159
12319,1,1,159
17151,0,4,159
10732,1,2,159
12153,1,1,159
13160,0,2,159
19627,0,5,159
14292,0,1,159
12639,0,1,159
16111,0,1,159
3522,0,3,159
1783,0,1,159
3554,0,1,159
19880,0,1,159
3939,0,1,159
12929,1,3,159
7980,0,1,159
15984,0,1,159
4751,1,1,159
15810,1,1,159
7007,0,3,159
855,0,4,159
16051,0,1,159
6761,1,1,159
8711,0,4,159
19687,0,1,159
10231,1,1,159
6187,1,1,159
543,1,2,159
2817,1,1,159
15545,1,1,159
9758,1,2,159
4220,0,4,159
12543,0,2,159
14131,1,1,159
13898,0,5,159
2888,0,1,159
7031,0,6,159
17857,1,1,159
17813,1,1,159
510,1,1,159
1869,0,1,159
11780,0,5,159
1074,1,4,159
13246,0,2,159
13011,1,1,159
11079,1,1,159
14513,0,6,159
323,1,1,159
10444,1,1,159
18696,1,1,159
2316,0,4,159
10612,1,2,159
5263,1,1,159
17395,0,2,159
2494,0,1,159
16128,1,1,159
11066,1,1,159
16473,1,1,159
15791,0,1,159
13713,1,5,159
1637,1,1,159
19647,1,3,159
6309,0,1,159
5400,1,4,159
9295,0,1,159
11577,0,1,159
11874,0,1,159
15632,0,5,159
12210,0,1,159
15383,1,1,159
11081,1,1,159
8880,0,1,159
16305,0,1,159
15113,1,1,159
9798,0,2,159
499,1,1,159
14099,0,1,159
19392,0,1,159
2334,1,1,159
12942,0,2,159
9196,0,2,159
12903,1,4,159
14706,0,1,159
7298,1,4,159
13150,0,4,159
18379,1,1,159
17990,0,1,159
18745,1,1,159
18389,1,1,159
9435,0,1,159
14737,0,5,159
7824,0,2,159
11558,1,5,159
6880,1,1,159
4428,1,1,159
2548,0,1,159
10058,1,2,159
2212,0,2,159
17409,0,1,159
4938,1,1,159
18128,0,1,159
561,0,5,159
16573,0,1,159
4335,1,4,159
11603,0,3,159
11054,0,1,159
3081,1,3,159
7315,0,1,159
19406,1,5,159
15229,1,2,159
12724,0,4,159
14724,0,2,159
12481,0,1,159
252,0,1,159
18047,1,5,159
19594,1,1,159
1580,1,1,159
19563,0,5,159
2421,1,5,159
12082,1,1,159
905,0,5,159
86,1,1,159
14100,1,3,159
8752,0,3,159
16446,0,1,159
13801,1,4,159
19203,1,2,159
2826,0,6,159
16880,1,6,159
4631,0,4,159
10307,1,1,159
2594,1,5,159
15344,0,1,159
16301,1,1,159
8259,0,1,159
11115,1,6,159
10719,0,1,159
3765,0,4,159
19550,0,1,159
10106,0,3,159
8970,1,1,159
10109,0,1,159
6643,0,1,159
4172,0,3,159
10461,0,1,159
969,1,1,159
7240,0,4,159
3805,0,6,159
12862,0,1,159
1906,1,5,159
15686,1,3,159
10527,1,1,159
19207,0,6,159
8004,1,1,159
12881,0,3,159
8773,0,1,159
10088,1,1,159
15464,0,5,159
7082,1,1,159
13335,1,2,159
1481,1,5,159
2236,0,2,159
17181,0,6,159
5978,0,1,159
11267,0,1,159
10477,1,5,159
14306,1,1,159
9787,1,5,159
16806,0,1,159
18735,0,6,159
17255,0,4,159
1876,1,1,159
473,0,1,159
18492,0,2,159
349,1,1,159
6755,0,3,159
2077,1,4,159
3131,1,1,159
10622,0,1,159
9185,1,5,159
2604,0,1,159
7743,0,1,159
5327,0,1,159
6353,0,2,159
8576,1,1,159
10594,1,2,159
15339,1,2,159
11847,0,5,159
3129,0,5,159
422,0,4,159
3929,0,3,159
3789,1,1,159
10507,1,2,159
1798,0,1,159
8465,0,4,159
2662,1,6,159
14040,1,2,159
10309,1,2,159
1234,0,1,159
4301,0,5,159
3484,0,2,159
12519,1,2,159
5873,0,5,159
19636,0,6,159
18261,0,4,159
66,1,6,159
10827,0,1,159
19458,1,1,159
6185,0,1,159
580,1,1,159
7929,0,1,159
5443,1,3,159
4657,0,6,159
15621,0,1,159
2816,0,5,159
8541,1,3,159
10299,0,1,159
9379,0,1,159
2784,0,2,159
1223,1,2,159
18877,1,2,159
13911,0,1,159
3708,1,2,159
18335,0,1,159
14533,1,1,159
3038,0,1,159
10571,0,2,159
11073,0,3,159
4239,0,1,159
8559,1,3,159
16742,0,1,159
6848,1,4,159
7217,0,3,159
17874,0,3,159
14762,1,5,159
1628,0,4,159
4995,0,1,159
1692,1,1,159
1686,1,1,159
9363,1,1,159
7167,1,2,159
1773,0,2,159
3076,0,1,159
6391,0,1,159
3828,0,1,159
942,0,5,159
5282,1,1,159
2572,1,6,159
15535,0,2,159
10455,1,1,159
3592,0,5,159
3842,1,3,159
18174,0,2,159
9497,0,3,159
13029,0,4,159
981,1,1,159
483,1,1,159
9083,1,1,159
1815,1,3,159
19339,1,1,160
13426,0,1,160
6370,1,1,160
19514,1,1,160
19286,1,2,160
5846,1,1,160
4012,0,1,160
11179,1,1,160
11036,1,4,160
16125,0,3,160
11045,0,2,160
15690,1,5,160
2636,0,2,160
10211,1,3,160
10500,0,1,160
3058,1,4,160
11672,1,2,160
5273,0,5,160
18157,1,6,160
7650,0,2,160
13247,1,5,160
17737,1,1,160
11829,1,4,160
3227,1,1,160
1711,0,3,160
4840,0,3,160
16275,1,1,160
15096,1,1,160
9403,0,1,160
12314,1,3,160
18248,0,2,160
3062,1,1,160
16199,0,6,160
15447,1,1,160
7955,0,5,160
1519,1,1,160
19268,1,1,160
12337,0,1,160
5600,1,2,160
19899,1,1,160
10953,0,1,160
2022,1,1,160
72,0,1,160
7469,1,6,160
17716,1,1,160
12022,1,1,160
12039,1,1,160
5566,0,1,160
4019,0,2,160
9013,0,6,160
255,1,1,160
262,0,1,160
12655,0,1,160
77,0,1,160
18842,1,5,160
18102,0,2,160
16389,1,1,160
3788,0,1,160
11214,1,1,160
16016,1,1,160
2704,1,1,160
14595,0,1,160
7625,0,3,160
8441,1,4,160
3609,0,3,160
1632,1,2,160
8745,0,1,160
716,0,3,160
7202,1,2,160
9537,0,1,160
9180,0,1,160
18105,1,1,160
17949,0,5,160
14539,1,1,160
19519,1,2,160
17759,0,5,160
8016,1,1,160
5019,1,1,160
18660,0,1,160
6023,0,3,160
11383,0,6,160
14322,0,1,160
7830,1,1,160
5563,0,1,160
8335,0,2,160
15556,1,2,160
11867,1,1,160
8656,0,4,160
9447,1,3,160
12520,1,5,160
6163,0,1,160
44,0,1,160
2089,1,2,160
9848,0,1,160
6988,0,1,160
272,0,2,160
6570,1,1,160
16505,0,3,160
10161,1,5,160
17717,0,1,160
12416,1,1,160
1056,0,2,160
2888,0,6,160
1695,0,1,160
13726,1,5,160
12599,0,1,160
5318,1,4,160
16361,1,2,160
9257,1,1,160
1290,1,1,160
14717,1,5,160
16419,0,1,160
12862,0,1,160
17194,0,1,160
15369,1,6,160
18538,0,1,160
8516,1,2,160
10232,1,1,160
6442,0,1,160
18802,1,5,160
17725,0,1,160
17714,0,4,160
19016,0,1,160
15738,1,2,160
16096,1,1,160
5139,1,2,160
16329,0,1,160
13693,0,5,160
783,1,4,160
4206,1,1,160
14284,0,1,160
8627,0,1,160
5426,1,1,160
894,0,1,160
18860,1,2,160
19361,0,1,160
7959,0,2,160
4647,0,1,160
7582,1,1,160
8886,1,2,160
7207,1,3,160
8088,1,3,160
19951,1,1,160
9204,0,4,160
13595,1,2,160
12021,0,1,160
3566,1,1,160
18088,1,5,160
9016,1,4,160
1047,1,5,160
3558,0,4,160
3838,1,3,160
14195,1,4,160
18517,1,1,160
5555,0,1,160
9140,1,1,160
12539,1,1,160
6435,0,1,160
2750,1,1,160
7490,0,1,160
16844,1,6,160
45,0,1,160
16767,1,5,160
7937,1,6,160
3700,1,1,160
17332,1,1,160
10259,0,1,160
7459,0,1,160
2817,0,6,160
6602,0,2,160
4178,1,2,160
3551,0,2,160
14732,1,5,160
17144,0,1,160
11907,0,2,160
2686,1,4,160
6720,0,1,160
5874,0,4,160
834,1,1,160
7671,0,6,160
1781,0,1,160
16165,0,1,160
16036,1,2,160
19329,1,1,160
2493,0,4,160
9160,0,6,160
18948,1,5,160
10696,1,6,160
16251,0,2,160
13643,1,1,160
12958,1,1,160
18068,0,2,160
8663,0,1,160
4333,0,1,160
3555,0,5,160
3698,0,1,160
9588,1,1,160
4003,0,1,160
14027,0,2,160
19280,0,1,160
2933,1,1,160
10869,1,1,160
18405,1,1,160
9762,1,2,160
372,0,1,160
969,1,1,160
13155,0,4,160
12213,0,1,160
13203,1,3,160
3163,1,2,160
8099,1,3,160
15971,1,1,160
17117,1,4,160
14548,0,1,160
10901,0,1,160
18935,1,6,160
5493,0,1,160
7268,0,2,160
9589,1,1,160
14704,0,6,160
533,1,1,160
14442,0,1,160
10877,1,6,160
9808,1,1,160
12248,1,5,160
16180,1,1,160
509,1,3,160
10880,1,4,160
17101,1,5,160
7152,0,4,160
14880,0,3,160
3023,0,2,160
15695,1,1,160
7739,1,4,160
3373,1,5,160
9603,0,4,160
11149,1,1,160
15302,1,1,160
11738,0,6,160
1405,0,4,160
13994,0,5,160
7740,1,1,160
12665,0,1,160
117,0,1,160
13187,1,5,160
17624,1,5,160
15389,0,3,160
1291,0,5,160
14610,0,1,160
944,1,2,160
2546,1,6,160
4497,0,6,160
16360,1,1,160
17121,0,4,160
16846,1,4,160
4713,1,6,160
7383,1,1,160
1470,0,1,160
19549,1,1,160
9844,1,5,160
2107,1,4,160
8567,1,5,160
18438,0,4,160
9532,1,1,160
19442,1,1,160
4651,1,3,160
8878,1,1,160
14419,1,5,160
5685,0,5,160
5631,1,1,160
18184,1,2,160
11499,1,4,160
14666,1,1,160
11419,1,1,160
17998,0,1,160
11585,1,3,160
10584,0,1,160
16858,1,1,160
4146,1,3,160
17637,1,2,160
2997,1,4,160
1645,0,1,160
6559,0,3,160
8958,0,4,160
11050,1,1,160
10787,1,5,160
12648,0,5,160
3803,1,6,160
3137,1,1,160
7988,1,1,160
3084,1,1,160
3319,0,1,160
2038,1,1,160
11302,1,1,160
17941,1,1,160
15765,0,1,160
15721,1,4,160
10576,0,3,160
3917,0,1,160
19198,1,1,160
3045,1,3,160
260,0,2,160
585,0,1,161
11967,0,2,161
5542,1,5,161
15478,1,2,161
1522,1,2,161
3813,0,2,161
11077,0,1,161
14588,1,1,161
3005,1,4,161
18709,0,1,161
12801,0,1,161
4015,1,1,161
337,1,1,161
18144,0,1,161
4779,0,2,161
4124,0,1,161
15134,0,1,161
4987,0,1,161
14309,1,3,161
19575,1,1,161
737,0,1,161
11383,1,5,161
6467,0,1,161
16647,0,1,161
5689,0,1,161
12718,0,1,161
3117,1,1,161
10951,0,1,161
8620,1,3,161
5201,0,4,161
3996,1,1,161
314,0,4,161
11662,0,1,161
3954,1,4,161
5941,0,5,161
4863,1,1,161
1077,0,3,161
19051,0,1,161
14811,0,5,161
5773,1,4,161
18788,0,5,161
267,1,1,161
15840,1,1,161
18953,1,1,161
1419,1,1,161
5949,0,1,161
12539,0,1,161
14993,0,6,161
18901,1,1,161
14237,1,1,161
14471,1,1,161
3060,1,1,161
14745,1,3,161
11674,0,1,161
12945,0,2,161
14640,0,1,161
2821,1,5,161
19549,1,4,161
5966,1,1,161
4364,0,1,161
14117,0,1,161
7751,0,1,161
6745,0,4,161
11350,1,4,161
4819,1,2,161
4599,0,2,161
8084,0,1,161
1545,1,1,161
17377,1,2,161
2074,1,4,161
16329,1,2,161
7667,1,4,161
12863,1,2,161
5692,0,3,161
5041,1,4,161
14981,1,2,161
633,1,5,161
5997,1,1,161
14451,1,4,161
10983,1,1,161
18985,1,1,161
9793,1,2,161
16575,1,1,161
13627,1,1,161
16447,0,2,161
10347,1,1,161
3830,0,4,161
13382,1,4,161
19144,0,1,161
10643,0,1,161
9635,1,5,161
11107,0,1,161
9851,1,4,161
16689,1,3,161
2308,0,1,161
76,0,2,161
9144,1,2,161
7310,1,1,161
1058,0,5,161
5153,0,2,161
675,0,2,161
13751,0,1,161
6729,1,4,161
9272,1,2,161
17436,1,1,161
19518,1,2,161
4804,0,1,161
5953,1,5,161
4937,1,1,161
17603,1,6,161
4699,1,2,161
9357,0,1,161
6883,1,1,161
11808,1,1,161
8808,0,2,161
18188,1,2,161
1816,1,1,161
8128,1,1,161
15699,1,4,161
13889,0,3,161
9317,1,2,161
4706,0,1,161
865,0,1,161
15130,0,5,161
9556,1,1,161
16335,0,3,161
2229,1,1,161
12441,0,5,161
3394,0,5,161
3025,0,4,161
468,1,4,161
10871,1,2,161
8297,1,1,161
8076,1,6,161
382,1,1,161
11408,0,2,161
9752,1,1,161
19995,0,1,161
13164,0,1,161
14575,1,1,161
4698,1,1,161
4637,1,1,161
6496,0,6,161
16149,0,4,161
1000,1,1,161
12126,1,1,161
19490,0,1,161
18536,1,1,161
970,0,1,161
2895,1,1,161
15873,0,4,161
6228,1,2,161
14364,1,1,161
1038,0,1,161
212,1,1,161
7139,1,1,161
18145,0,6,161
14768,1,1,161
