artist_name,genre_id,artist_id
Jah Cure,43,2202
Jamie O'Neal,1,2203
James Moody,61,2204
Jennifer Holliday,13,2205
Jaron And The Long Road To Love,1,2206
Jefferson Starship,12,2207
Jeffree Star,10,2208
Jeff Bates,1,2209
Jerry Reed,1,2210
Jessa Zaragoza,10,2211
Jerry Douglas,1,2212
Jim James,11,2213
"Julio Iglesias, Jr.",10,2214
Joanna Newsom,11,2215
Jo Carol Pierce,1,2216
Jo Hikk,10,2217
Jimmy Reed,49,2218
Jimmy Swaggart,10,2219
Jinky Vidal,10,2220
John Deacon,10,2221
John Ellison,13,2222
John Fortune,10,2223
Johnnie Taylor,38,2224
John Tesh,0,2225
José José,111,2226
Johnny Duncan,1,2227
Jordan Knight,0,2228
Jonny Lang,112,2229
Kate Bush,11,2230
Justin Hayward,11,2231
Juelz Santana,4,2232
Joslin Grove Choral Society,10,2233
Jukebox The Ghost,6,2234
Julian Kovatchev,10,2235
Junior Brown,48,2236
Karen Carpenter,0,2237
Kasey Chambers,1,2238
Kasthuri Raja,10,2239
Kat Graham,0,2240
Karen Sokolof Javitch,10,2241
Kay Tse,10,2242
Kc Concepcion,10,2243
Kenny Hall,10,2244
Kevin Benson,10,2245
Kevin Gales,10,2246
"Ken ""Professor"" Philmore",43,2247
King Nosmo,10,2248
Kidd Kidd,7,2249
Kim Richey,1,2250
King'S X,12,2251
Giannis Kotsiras,10,2252
Kottonmouth Kings,4,2253
Larry Graham,38,2254
La Tropa F,87,2255
Lane Turner,10,2256
La Bouche,3,2257
Lara Fabian,0,2258
Manu Chao,11,2259
Los Sacheros Santiaguenos,10,2260
Lalo Mora,40,2261
Lance Miller,10,2262
Layne Staley,12,2263
Latoya Jackson,38,2264
Laura Branigan,0,2265
Leela James,0,2266
Level 42,11,2267
Los Terribles Del Norte,15,2268
Los Toppers,10,2269
Los Tucanes De Tijuana,40,2270
Lionel Hampton,61,2271
Liryc,52,2272
Liam Bailey,12,2273
Linda Davis,1,2274
Lindsey Haun,10,2275
Lisa Marie Presley,12,2276
Lil Rob,4,2277
Lila Downs,15,2278
Lily Allen,0,2279
Little Boots,23,2280
Little Feat,12,2281
Little Walter,49,2282
Little Wings,11,2283
Little Women,10,2284
Loreena Mckennitt,15,2285
Lois Snead,10,2286
Los Mora,10,2287
Los Pumas Del Norte,40,2288
Los Razos,40,2289
Lou Josie,10,2290
Lou Rawls,13,2291
Loudness,12,2292
Macheteros,10,2293
Luis Miguel,15,2294
Lucas Hoge,1,2295
Loverboy,12,2296
Lyn Todd,12,2297
Makaveli,10,2298
Mandy Moore,0,2299
Manuela Van Geenhoven,10,2300
Malcolm Moore,10,2301
Mali Music,10,2302
Mallu Magalhães,10,2303
Maluma,12,2304
Marcus Eldridge,10,2305
Marillion,65,2306
Mark Murphy,61,2307
Mark Chesnutt,1,2308
Marisol,10,2309
Marshmello,10,2310
Marvin Sapp,13,2311
Marky Mark,4,2312
Michael Nesmith,5,2313
Mazza Magoo,10,2314
Mbaraka Mwinshehe & Morogoro Jazz Band,15,2315
Mblaq,10,2316
Mc Number 6,10,2317
Maureen Mccormick,10,2318
Master Saleem,10,2319
Matt Mercado,12,2320
Maynard James Keenan,12,2321
Max Martin,12,2322
M.I.A.,11,2323
Melonie Cannon,1,2324
Melanie Amaro,30,2325
Melanie Fiona,13,2326
Melissa Auf Der Maur,10,2327
Melissa Bollea,10,2328
Melissa Etheridge,12,2329
Michael Winans/Regina Winans,10,2330
Ministry,12,2331
Michael Celedon,10,2332
Miracle (Rap),7,2333
Mike Will,10,2334
Mike O'Brien,10,2335
Mike Farris,12,2336
Millie Jackson,13,2337
Moe Bandy,1,2338
Money Mark,7,2339
Moonshine Bandits,11,2340
Mohit Chauhan,10,2341
Monaco,12,2342
N8Than Speed,7,2343
Nadama,10,2344
Mother Maybelle Carter,1,2345
Mötley Crüe,17,2346
Motörhead,26,2347
Mountain,12,2348
Morris Day,109,2349
My Bloody Valentine,12,2350
Natalie Cole,13,2351
Natalie Imbruglia,0,2352
Natalie Merchant,0,2353
Nate Adderly Jr.,10,2354
Nate Dogg,98,2355
Nappy Roots,4,2356
Nashville Pussy,12,2357
Nat & Alex Wolff,12,2358
Nena,0,2359
Nanci Griffith,1,2360
Neal Coty,1,2361
Nervo,3,2362
New York Rappers,10,2363
Newspring Church Live Worship,10,2364
Noel Gallagher,11,2365
Ok Go,12,2366
Nu Shooz,38,2367
You Me At Six,12,2368
O Town,0,2369
Oag,12,2370
Payro Y Su Smog Tropical,10,2371
P Square,10,2372
Our Last Night,12,2373
Outshyne,1,2374
Otis Gibbs,1,2375
Otis Redding,38,2376
Paul Gilbert,12,2377
Paul Hardcastle,11,2378
Pancho Barraza,40,2379
Pastor Charles Charamba,10,2380
Pastor Ed Rea,10,2381
Paul Koleske,10,2382
Pascal Jourdan,10,2383
Patrick Yandall,10,2384
Patti Labelle,38,2385
Patti Smith,12,2386
Paul Sapiera,10,2387
Paul Thorn,1,2388
Petula Clark,69,2389
Peter Cetera,0,2390
Pigeon Lake Singers,10,2391
Reo Speedwagon,12,2392
Porno Graffitti,12,2393
Project Pat,103,2394
Pretty Ricky,4,2395
Randy And The Bloody Lovelies,11,2396
Ral Donner,69,2397
Rahat Nusrat Fateh Ali Khan,43,2398
Randy Edelman,0,2399
Red Line Chemistry,12,2400
Redman,113,2401
Rebelution,11,2402
Reckless Kelly,1,2403
Request A Song.Com,10,2404
Real Street Entertainment,10,2405
Richie Rosato,10,2406
Rhea,10,2407
Rhonda Fleming,10,2408
Rhydian,12,2409
Reverend Dr. Morgan Babb,45,2410
Revolting Cocks,11,2411
Rivermaya,12,2412
Sidath Chandrakuma,10,2413
Ricky Jai,10,2414
Robert Palmer,38,2415
Robert Francis,12,2416
Robert Mcduffy,10,2417
Roger Miller,1,2418
Roy Acuff,1,2419
Rory Lee Feek,10,2420
Dave Sampson & The Hunters,10,2421
Sam Grow,10,2422
Sarah Sagram,10,2423
Santal,10,2424
Sarah Blasko,12,2425
Sandy Castle,10,2426
Sandy Horne,10,2427
Scarlett Johansson,102,2428
Scott Amering,10,2429
Savage Garden,0,2430
Serena Ryder,6,2431
Set It Off,11,2432
Seldom Scene,12,2433
Semino Rossi,80,2434
Sherry Carter,10,2435
Shea Seger,0,2436
Sick Puppies,12,2437
Shinee,43,2438
Shirley Bassey,27,2439
Skillet,114,2440
Sinéad O'Connor,12,2441
Six Feet Under,12,2442
Sixto Rodriguez,12,2443
Skylar Astin,10,2444
Siouxsie Sioux,11,2445
Sister Kill Cycle,10,2446
Sister Sledge,38,2447
Smokey Joe Myers,10,2448
Sophie Ellis Bextor,27,2449
Young Dro,7,2450
Terry Wariner,10,2451
Soil,12,2452
Spooks,4,2453
Soulja Boy Tell Em,7,2454
Sosaman,10,2455
Soul Dhamma,10,2456
Spalding Rockwell,72,2457
Sparta,12,2458
Steven Tyler,12,2459
Steps (Pop),0,2460
Steuart Smith,10,2461
Stealing Angels,10,2462
Stark,10,2463
Steve Brown,10,2464
Steve Mcgrew,51,2465
Sunny Sweeney,47,2466
Sunshine Anderson,13,2467
Sun,10,2468
Tara Maclean,49,2469
Talent,10,2470
Talking Heads,12,2471
Jamie T.,10,2472
Swing Out Sister,0,2473
Tammy Wynette,1,2474
Tarney Spencer Band,10,2475
Take 6,13,2476
Tego Calderón,4,2477
The Teardrops/Paulie Teardrop,10,2478
Terri Gibbs,1,2479
Terror Squad,4,2480
Terry Macalmon,10,2481
Terence Trent D'Arby,13,2482
The Feeling,11,2483
The Bellamy Brothers,1,2484
The Bangles,12,2485
The Blackstone Valley Sinners,10,2486
The Diamond Platinum Rings,10,2487
The Distillers,12,2488
The Civil Wars,84,2489
The Everly Brothers,12,2490
The Glitch Mob,32,2491
The Hoppers,45,2492
The Georgia Satellites,12,2493
The Ronettes,13,2494
The Kendalls,1,2495
The Knives,12,2496
The Lettermen,80,2497
The Janedear Girls,1,2498
The Marshall Tucker Band,28,2499
The Osborne Brothers,10,2500
The Other Two,11,2501
The Police,12,2502
The Red Jumpsuit Apparatus,114,2503
The Replacements,11,2504
The Stone Roses,12,2505
The Ramones,12,2506
The Rasmus,12,2507
The Surfaris,115,2508
Thunder Road,10,2509
The Wailers,35,2510
The Verve,12,2511
The Williams Brothers,45,2512
Thom Yorke,12,2513
Thunder,69,2514
"Tim ""Polecat"" Worman",10,2515
Tim Wilson,1,2516
Tom Tom Club,6,2517
Tim Cansfield,10,2518
Tom Mcreynolds,10,2519
Todd Snider,11,2520
Tori Amos,12,2521
Tone Trump,10,2522
Travie Mccoy,7,2523
Ulises Quintero,10,2524
Trick Daddy,4,2525
Trono De Mexico,40,2526
Tweet,13,2527
Vanessa Carlton,6,2528
Vanessa Hudgens,12,2529
Vanilla Ice,4,2530
Various Artists,4,2531
Tycho,116,2532
Veil,11,2533
Van Morrison,12,2534
Verse Simmonds,36,2535
Vijaya Nirmala,10,2536
Vince Wilcox,10,2537
Wayne Newton,80,2538
Warpaint,16,2539
V.V. Brown,12,2540
Washboard Willie,49,2541
Whitehead Brothers,10,2542
Webb Pierce,1,2543
Weezer,12,2544
"""Weird Al"" Yankovic",117,2545
Wolfgang Muermann,10,2546
Wolfmother,12,2547
Women Of Praise,10,2548
Willa Ford,0,2549
Willie Samples,10,2550
Xxx,10,2551
Xaxy,10,2552
Worl A Girl,10,2553
Wreckless Eric,11,2554
Wyclef Jean,118,2555
Yes,12,2556
Yiruma,43,2557
Yandel,43,2558
Zebras In Public,6,2559
Zee Zee,10,2560
Yung Redd,10,2561
Yuri,40,2562
Zubin Garg,10,2563
Zulmaely,10,2564
Zeroleen,10,2565
Matisyahu,6,2566
Shovels & Rope,49,2567
Childish Gambino,7,2568
Kimberly Nichole,6,2569
Big Freedia,46,2570
Youngblood Hawke,16,2571
M2Thak,98,2572
Mike Taylor ,11,2573
Alberto Magnone,10,2574
Ca$H Out,7,2575
La Adictiva Banda San José De Mesillas,40,2576
Tony Ocasio,119,2577
El Dasa,10,2578
Ross Lynch,120,2579
Da Blast,4,2580
Mr Traffic,75,2581
Iowls,4,2582
Charles Esten,1,2583
Christian Ebner,10,2584
Dj Ryze,10,2585
Dubstep,10,2586
Go Periscope,32,2587
Shane Runion Band,6,2588
Rachel Farley,1,2589
Queen V,10,2590
Oscar Cash,10,2591
Lil Doneezy ,4,2592
Zz Ward,11,2593
Jesse Keith Whitley,47,2594
Raptar,10,2595
Jamie Lynn Spears,8,2596
Maggie Eckford,92,2597
Struggle Jennings,10,2598
Luh Brandon,4,2599
Rosco Bandana,25,2600
Jeremiah James Korfe,1,2601
Biddu,30,2602
Will Gatz,4,2603
Matt Martindale,10,2604
Mrx,11,2605
Luis Coronel,40,2606
Babyface Benji,4,2607
Ac Da' Perfecto,4,2608
Jose Frenchie,98,2609
Ylvis,121,2610
Dj Palash,3,2611
Xxal,79,2612
Crate Logic,7,2613
Brian Nightingale,13,2614
Rossy Lebó,10,2615
Nicky Romero,3,2616
Fake Club,55,2617
Natalie Stovall And The Drive,10,2618
Rufnec Travv,7,2619
Shakey Graves,10,2620
Vinioci,3,2621
Stunt Tha Boss,4,2622
Lizi Kay,10,2623
Bruus,4,2624
Xmafax,26,2625
Msbrooke Lauren,38,2626
Abdu Kiyar,10,2627
Chayshaun,7,2628
Erik Dylan,8,2629
Sonic Da Cityboy,10,2630
Bro5,6,2631
Braddy,4,2632
Bangtan Boys,10,2633
Millennial Records,7,2634
The Mike Lynch Band,6,2635
Xae Maximum,82,2636
Vancouver Sleep Clinic,10,2637
Oliver Heldens,10,2638
Yemi Alade,122,2639
Bei Bei,20,2640
Lina Fouro,0,2641
Will Garrett,1,2642
Black M,12,2643
Rollen Stoner,98,2644
Janete Vidal,10,2645
Kirsten Arian,0,2646
Lil Cory,9,2647
Rigna Folk,16,2648
Mr Muffin,4,2649
Bobby Shmurda,7,2650
Young Pyrex Martinez,4,2651
Brendon Pedroza,10,2652
Pongo Dean,10,2653
Between California And Summer,11,2654
Sadzid Husic,10,2655
Dave East,9,2656
Ben Haenow,12,2657
Tory Lanez,10,2658
Tessa,0,2659
Lisa Marie Johnston,48,2660
The Notionaries,11,2661
Adol,0,2662
Timiester,123,2663
Sauce Walka,10,2664
Ashley Clark,1,2665
Wes Cook Band,1,2666
Famy,10,2667
Kidx,10,2668
The Kuntry Boyz,1,2669
Squirm G,7,2670
Patoranking,10,2671
Brolin,23,2672
Diesel Dougie,10,2673
Wwwww Sade Com.,10,2674
Abstract Future,23,2675
Smashy,13,2676
Paradax,75,2677
5Up,4,2678
Bugz Bacardi,14,2679
Avion Dre,7,2680
D. Imman;Vaikom Vijayalakshmi,10,2681
Dmt Maestra,14,2682
Myke Aikens (Mr Awwready),7,2683
The Mullins Sisters,1,2684
November Kennedy,122,2685
Static The Prodigy,4,2686
Jaae Kash,9,2687
101 Strings Orchestra,80,2688
1981,10,2689
Damien Jurado,24,2690
A Country Sound,10,2691
9 Ball,10,2692
Willie Banks & The Messengers,45,2693
311,12,2694
3Kstatic,23,2695
Abel Sanchez,10,2696
Abida Parveen,80,2697
Above & Beyond,46,2698
Acoustic Sound Orchestra,10,2699
Aaron Tippin,124,2700
Ab Soul,4,2701
Adassa,119,2702
Afi,11,2703
Action Bronson,9,2704
Action Item,0,2705
Activate,10,2706
Ada Band,43,2707
Adam Barta,6,2708
Adam Fears,25,2709
Alberto Barros,40,2710
Aldubb,10,2711
Alec Wizz,10,2712
Ajit Singh,10,2713
Ak1200,72,2714
Aiden,0,2715
Alain Merheb,10,2716
Agnes Monica,12,2717
Alan Horvath,10,2718
Alan Whitfield,10,2719
Alana Davis,12,2720
Andraé Crouch,45,2721
Alabama Country Boys,10,2722
Anastasia,4,2723
Amber Digby,10,2724
Allen Frizzell,10,2725
Allen Stone,38,2726
Allen Toussaint,13,2727
Alfredo Santos Buenaventura,10,2728
Alex Band,6,2729
Alex Bueno,40,2730
Alex Parenteau,10,2731
Allison Moorer,1,2732
Aliya Parcs,10,2733
Alkapote,10,2734
All 4 One,77,2735
All Saints,13,2736
All Souls' Day,10,2737
Ambersunshower,30,2738
Amel Larrieux,13,2739
...And You Will Know Us By The Trail Of Dead,16,2740
安室奈美恵,43,2741
Amy Grant,91,2742
Amy Millan,11,2743
Amy Schumer,10,2744
Andrea Berg,0,2745
Amigos,43,2746
Amil,4,2747
Amon Amarth,12,2748
April Boy Regino,10,2749
April Kimble,10,2750
Anthony Andrews,10,2751
Andy Griggs,1,2752
Andrewesley,10,2753
Andy Bell,12,2754
Andy Borg,12,2755
Andreas,10,2756
Carlos Andres,10,2757
Angels Fall,85,2758
Anggun,12,2759
Angus Young,12,2760
Animal Collective,11,2761
Anthony Michael James,10,2762
Angela Carnegie,10,2763
Anti Flag,12,2764
Aram Bedrosian,81,2765
Arashi,43,2766
Anna Mcgoldrick,10,2767
Anneliese Van Der Pol,0,2768
Antonique Smith,13,2769
Antonis Remos,43,2770
Anvil,26,2771
Apart From This,10,2772
Aphex Twin,27,2773
Arcangel,43,2774
Banda Ms,40,2775
Assane Ndiaye,10,2776
Arsis,12,2777
Art Blakey,61,2778
Army Of Lovers,0,2779
Arjit Singh,10,2780
Auntie Lockbrake,10,2781
Awolnation,11,2782
Atk,10,2783
Atmosphere,4,2784
Aubrey Haynie,1,2785
Bands Of The Salvation Army,10,2786
Ballyhoo!,11,2787
Baby Smiley,10,2788
Back Door Slam,12,2789
Baba Sehgal,7,2790
Baby Dre',10,2791
Benny Benassi,3,2792
Baha Men,15,2793
Berlin,6,2794
Before The Daybreak,10,2795
Belarus,10,2796
Barry Gibb,11,2797
Bart Crow,25,2798
Bavarian Radio Symphony Orchestra,88,2799
Baxter/Cacavas,10,2800
Adam Bayer,10,2801
Barefoot Man,10,2802
Belinda Carlisle,12,2803
Bell Biv Devoe,13,2804
Beau Allen,10,2805
Beautiful Nubia,10,2806
Beanie Sigel,4,2807
Belle And Sebastian,12,2808
Boutaiba Sghir,10,2809
Bill Browning,10,2810
Bill Carlisle,1,2811
Bhanupriya,10,2812
Better Than Ezra,12,2813
Betty Hutton,94,2814
Beverly Rush,10,2815
B.G.,4,2816
Biffy Clyro,11,2817
Big Blue Hearts,10,2818
Beryl Reid,10,2819
Best Coast,16,2820
Beth Orton,12,2821
Bigbang,4,2822
Bill Monroe,1,2823
Bill Withers,38,2824
Big Chief (Rock),11,2825
Big Country Bluegrass,10,2826
Bleed The Dream,11,2827
Biswas,10,2828
Billy Walker,1,2829
Biosphere,72,2830
Birdy,16,2831
Billy Grammer,1,2832
Billy Joel,12,2833
Billy Meshel,10,2834
Billy Paul,38,2835
Billy Squier,12,2836
B.J. Thomas,1,2837
Blaine Roy,10,2838
Blind Fury,4,2839
Blind Joe,10,2840
Blindside,12,2841
Black Box,3,2842
Black Box Revelation,55,2843
Blue Scholars,12,2844
Blueprint 76,10,2845
Bob Katz,10,2846
Boxcar Willie,1,2847
Bloodhound Gang,12,2848
Boy Kill Boy,11,2849
Boy Meets Girl,0,2850
Boys Noize,23,2851
Br5 49,11,2852
Bobby Konders & Massive Sounds,72,2853
Bobby Rosso,10,2854
Bobby Wood,1,2855
Bob Wayne,10,2856
Bobby Barnett,1,2857
Born Ruffians,12,2858
Boston,12,2859
Brady Seals,1,2860
Braids,12,2861
Bonnie Tyler,0,2862
Boola,10,2863
Butthole Surfers,12,2864
Brook Benton,13,2865
Brooke White,12,2866
Brendan James,80,2867
Brent Cobb,1,2868
Brett Dennen,77,2869
Brian Eno,12,2870
Brandon Pruitt,10,2871
Braty Bluzu,10,2872
Bratz,12,2873
The Breakups,16,2874
Brian Locking,10,2875
Bronski Beat,11,2876
Brian Van Meter,6,2877
Brian Wilson,12,2878
Brice Long,10,2879
Bryan Ferry,12,2880
Bryan Mayer,1,2881
Brynn Marie,1,2882
Buddy Guy,49,2883
Buddy Holly,12,2884
Bruce Parham,10,2885
Burgerkill,10,2886
Burnin' Chicago Blues Machine,10,2887
Burt Bacharach,0,2888
Bury Your Dead,12,2889
Bull Halsey,10,2890
Bulldog,10,2891
Bunny Wailer,35,2892
Bup,10,2893
Cage (Rap),4,2894
Caitlin Rose (Trend Records),10,2895
Cake,12,2896
Canibus,4,2897
Canned Heat,12,2898
Capella Strumentale Del Duomo Di Novaro,10,2899
Capleton,35,2900
Captain Fathom,12,2901
Carol Vega,10,2902
Carole King,0,2903
Carolina Liar,11,2904
Cedigest,10,2905
Carlos Santana,61,2906
Carlos Y José,40,2907
Carman,78,2908
Cat Power,16,2909
Cattle Decapitation,26,2910
Casper,10,2911
Chill Wills,10,2912
Chartbusters,61,2913
Chase & Status,23,2914
Chapwill Aka T.R.U.T.H.,10,2915
Charice Pempengco,10,2916
Charles Aznavour,125,2917
Chairlift,12,2918
Chaka Khan,36,2919
陳奕迅,43,2920
Chanté Moore,13,2921
Chad Mitchell,49,2922
Cheezy And The Crackers,76,2923
Charlie Walker,1,2924
Charley Beck,10,2925
Chico Debarge,0,2926
Daisy Mallory,8,2927
Chelsea Grin,26,2928
Cherish,12,2929
Cliff Darby,10,2930
City Haze,4,2931
Chris Nunez,10,2932
Chris Rene,7,2933
Chris Ruhe,10,2934
Chris Hicks,12,2935
Chris Knight,1,2936
Chris M. Allport & Ariana Richards,10,2937
Chris Martin,12,2938
Chris Welch,10,2939
Chonda Pierce,45,2940
Chosen 4 Christ,10,2941
Christine,0,2942
Christine Gontara,10,2943
Chromeo,23,2944
Claire,11,2945
Christian Daniel,40,2946
Cimorelli,0,2947
Clive Williams,12,2948
Chuck Jackson,10,2949
Clay Cooper,10,2950
Countdown,10,2951
Counting Crows,12,2952
Country Dance Kings,10,2953
Clarence Carter,13,2954
Clarence Clemons,0,2955
Claude King,1,2956
Claudia Bettinaglio,10,2957
Country Piano Players,10,2958
Country Roland Band,10,2959
Converge,26,2960
Convertible Blondes,10,2961
Copeland,16,2962
Color Me Badd,13,2963
Colin Keenan,10,2964
Collie Buddz,30,2965
Cocorosie,73,2966
Conjunto Primavera,87,2967
Connor Christian & Southern Gothic,19,2968
Con Hunley,47,2969
Conejo,4,2970
Cory Kelley,10,2971
Cory Wells,12,2972
Cranium,26,2973
Corey Stoot,10,2974
Corinne Bailey Rae,0,2975
Dale Evans,1,2976
Daler Mehndi,126,2977
Dallas Austin,30,2978
Dallas Gordon,10,2979
"Crosby, Stills & Nash",12,2980
"Crosby, Stills, Nash & Young",12,2981
Cru,7,2982
Crystal Waters,3,2983
Crazy Town,12,2984
Cynthia Fetty,10,2985
Curren$Y,7,2986
Daniel Landa,10,2987
Daniel Merriweather,13,2988
Daniel O'Donnell,127,2989
D Shot,7,2990
Da Enforcerz,7,2991
Danna Faulds,10,2992
Danny Boone,10,2993
Dana Mcvicker,10,2994
Daniel Bedingfield,0,2995
Darlene Zschech,45,2996
Darrell Luster,10,2997
Darren Jackson,7,2998
Dara Sedaka,10,2999
Darkest Hour,26,3000
Das Efx,4,3001
Danny Kays,10,3002
Danzig,12,3003
David Banner,4,3004
David Barr,10,3005
David Bedford,11,3006
Dave Russell,8,3007
Dave Bergen,10,3008
Dave Davies,12,3009
Dave Dudley,1,3010
David Gilmour,12,3011
David Knopfler,12,3012
David Langley,10,3013
David Dimuzio,10,3014
Depeche Mode,11,3015
Deadmau5,46,3016
Daya,12,3017
"Dave Dee, Dozy. Beaky, Mich & Tich",69,3018
Demon Hunter,128,3019
Debbie Andrews,12,3020
Debbie Gibson,0,3021
Debbie Spring,10,3022
Deborah Allen,8,3023
Deborah Cox,13,3024
Desi Arnaz,40,3025
Delta Goodrem,12,3026
Diana King,52,3027
Diane Bish,10,3028
Diane Horner,10,3029
Diarrhea Planet,16,3030
Dessert Sessions,10,3031
Devante Swing,12,3032
Diego Torres,40,3033
Dick Thomas,10,3034
Dirty South,23,3035
Disciple,12,3036
Dispatch,11,3037
Dj C4,10,3038
Dinah Shore,80,3039
Dinah Washington,61,3040
Dinco D,10,3041
Dinho Ouro Preto,10,3042
Dipali Barthakur,10,3043
Ol' Dirty Bastard,4,3044
Dj Nyk,10,3045
Dj Fresh,72,3046
Donna Stoneman,10,3047
Donnie Baker,10,3048
Don Yute,0,3049
Donell Jones,13,3050
Donny Osmond,0,3051
Donovan,12,3052
Don Gibson,1,3053
Dope,12,3054
Dokken,12,3055
Doyle Lawson,49,3056
Doug Moreland,10,3057
Drowning Pool,12,3058
Dry County,19,3059
Dry The River,12,3060
Dren,98,3061
Drew Holcomb & The Neighbors,48,3062
Drew Sidora,10,3063
Dr. Gloria F. Thompson,10,3064
Eddie Money,0,3065
Eddie Wilson,10,3066
Duke Dumont,46,3067
Dundika,10,3068
Echo & The Bunnymen,129,3069
Echun Okiry,10,3070
Ibrahim Tatlises,130,3071
Egypt Central,12,3072
Eileen Kelly,10,3073
Edward Maya,12,3074
Edilberto Cuestas,10,3075
Edita Pieha,10,3076
Elenita Santos,10,3077
Eli Tellor,10,3078
Elida Reyna,40,3079
Elida Y Avante,40,3080
Elijah'S Diner,10,3081
Enigma,80,3082
Ennio Morricone,94,3083
Elo,10,3084
Elle Varner,13,3085
"Emerson, Lake & Palmer",12,3086
Enrique Guzmán,40,3087
Emilíana Torrini,11,3088
Emily Osment,1,3089
Emma Bunton,0,3090
Eric Lee Beddingfield,10,3091
Faker Five,10,3092
Example,72,3093
Fahad Al Kubaisi,10,3094
Faith No More,12,3095
Far * East Movement,7,3096
Faraz Khan,10,3097
Ez3Kiel,10,3098
Fizz,10,3099
Fenster,12,3100
Fela Kuti,109,3101
Ferron,49,3102
Fats Kaplin,10,3103
Finger Eleven,12,3104
Flamin' Groovies,12,3105
Fey,40,3106
Fiction Plane,12,3107
Fiddle Fever,1,3108
Fidel Rueda,40,3109
Field Mob,4,3110
Franco De Vita,40,3111
Flyleaf,11,3112
Flynnville Train,1,3113
呂方,80,3114
Francesca Lee,10,3115
Fred Kirby,1,3116
Frankie Goes To Hollywood,34,3117
Frankie Laine,80,3118
Franklin (Reggae),10,3119
Freddie Martinez,10,3120
Frank Reyes,40,3121
Gin Wigmore,12,3122
Geri Halliwell,0,3123
German Villareal,10,3124
Gerray West,10,3125
Frightened Rabbit,16,3126
Frits Landesbergen,10,3127
From Autumn To Ashes,12,3128
Front Line Assembly,12,3129
Freedom Hawk,55,3130
Fun Da Mental,12,3131
Gail Bliss,10,3132
Gale Storm,80,3133
Gameboyz,10,3134
Gamilah Shabazz,10,3135
Get Scared,12,3136
"Gary Clark, Jr.",11,3137
Gary Glitter,12,3138
Gary Gramolini,10,3139
Gary Numan,11,3140
Gary Sill,80,3141
Gayle Hunnicutt,10,3142
Gene Vincent,12,3143
George Gershwin,0,3144
George Hamilton Iv,1,3145
J. Geils Band,12,3146
Gem,11,3147
Gemini,10,3148
Georgia Engel,10,3149
Gerald Levert,13,3150
Geraldine Barksdale,10,3151
Gerardo Ortiz,10,3152
Gino Vannelli,0,3153
George Maharis,10,3154
George Mcclure,10,3155
Grade 8,26,3156
Grand Corps Malade,43,3157
Grand Funk Railroad,69,3158
Grand Magus,12,3159
Gloria Cooper,61,3160
Gloria Jean,10,3161
Gold Fields,11,3162
Jackie Gleason & His Orchestra,80,3163
Glen Templeton,10,3164
Glenda Neace,10,3165
Grace Jones,12,3166
Grace Slick,0,3167
Grandmaster Flash,4,3168
Gomer Edwin Evans,80,3169
Gönül Akkor,10,3170
Good Medicine,10,3171
Gordon Deppe,10,3172
Greyson Chance,0,3173
Griff Rhys Jones,10,3174
Grateful Dead,12,3175
Great Big Sea,15,3176
Great Northern,12,3177
Grupo Bryndis,87,3178
Grupo Miramar,10,3179
Guillermo Guido,10,3180
Guitar Slim (Alec Seward),10,3181
Gulshan Komal,10,3182
Gumdrop,10,3183
Gungor,45,3184
Grit Boys,7,3185
Griz,10,3186
Happyman,10,3187
Guy Sebastian,12,3188
Gwyneth Paltrow,12,3189
Gym Class Heroes,11,3190
Ha Ash,40,3191
Hadise,72,3192
Guru,4,3193
Gus Backus,12,3194
Hank Crawford,61,3195
Halloween Scream Themes / Horror Movie Music With ,10,3196
Hayden Panettiere,1,3197
Hayley Williams,10,3198
Hargus 'Pig' Robbins,1,3199
Harold Morrison,10,3200
I.C.U.,10,3201
Ho Hum,10,3202
Heidi Newfield,12,3203
Heintje,12,3204
Helen Desha Beamer,10,3205
Heather Wiggins,10,3206
Heavy D And The Boyz,10,3207
Heavy D & The Boyz,4,3208
Hello,12,3209
Hello Walls,10,3210
Hellyeah,26,3211
Helmet,17,3212
Hermanos Espino De Ojinaga,119,3213
Herman'S Hermits,69,3214
Herman Rarebell,12,3215
Hindi Zahra,10,3216
Hiroshima,61,3217
Hisayo Tominaga,10,3218
Highway 101,1,3219
Hotline,10,3220
Hoodoo Gurus,11,3221
Hopsin,10,3222
Hwy 63,10,3223
Hugh Prestwood,10,3224
Hugh Quarshie,10,3225
Howard Mccreary,10,3226
I Voted For Kodos,10,3227
Ian Fitzgerald,10,3228
Jack Wagner,0,3229
Jackie Chan,10,3230
Jackie Mclean,61,3231
Indie,10,3232
Hydrogen,10,3233
Hylo Brown & The Timberliners,1,3234
In Pursuit,12,3235
Inspirational Souls Of Chicago,10,3236
Imago,10,3237
Imogen Heap,32,3238
Ira Bernstein,10,3239
Iris Dement,1,3240
Isaiah,9,3241
Intellegentz,10,3242
Interpol,11,3243
Jadakiss,68,3244
Jae P,7,3245
Jack Hayford,10,3246
Jack Jones,61,3247
Jack Savoretti,92,3248
Jack Sebastião,10,3249
Old Crow Medicine Show,48,3250
郭富城,43,3251
Kyle,10,3252
Jennifer Peña,40,3253
Jennifer Warnes,1,3254
J Star,10,3255
James De La Raza,10,3256
James Durbin,12,3257
James House,8,3258
Jagjit Singh,10,3259
Jaime Lombana,10,3260
Jamiroquai,12,3261
Janice Kapp Perry,10,3262
Janicek Polka Band,10,3263
